command_address,response_address,command_memory,response_memory,command_memory_count,response_memory_count,comm_read_function,comm_write_fun,resp_read_fun,resp_write_fun,sub_function,command_length,resp_length,HH,H,L,LL,control_mode,control_scheme,pump,crc_rate,measurement,time,result
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.436573,1.06,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.437462,1.21,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,80.557129,1.27,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,81.239342,1.24,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.151959,1.24,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,83.200684,1.16,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,83.683914,1.24,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,87.492897,1.18,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,87.46447,1.06,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,87.407616,1.28,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,87.322342,1.13,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.187116,1.21,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,87.237068,1.07,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,87.208641,1.24,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,87.066513,1.02,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.191022,1.29,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,87.038086,1.17,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,82.74588,1.08,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,82.660606,1.21,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.269147,1.21,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,82.632179,1.16,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,82.518478,1.24,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,82.461624,1.04,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.273053,1.3,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,82.404778,1.21,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,82.347923,1.02,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,82.291069,1.24,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.115013,1.02,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.11235,1.21,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.111462,1.11,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.542584,1.07,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.109684,1.07,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.107018,1.28,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.105244,1.07,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.546491,1.05,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.104355,1.2,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.1008,1.17,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.026184,1.14,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.593366,1.23,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.024406,1.03,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.023521,1.1,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.022633,1.09,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.597272,1.23,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.019077,1.07,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.016415,1.01,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.013748,1.16,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.601178,1.2,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.878265,1.23,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.876492,1.05,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.623463,1.07,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.871162,1.18,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.865829,1.02,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.862278,1.03,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,34.639088,1.07,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.858727,1.02,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.855171,1.02,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.85162,1.1,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.524727,1.21,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.521175,1.08,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.519398,1.04,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,35.092213,1.05,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.514069,1.09,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.510517,1.06,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.506962,1.05,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,35.107838,1.13,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.50341,1.02,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.499855,1.09,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.245804,1.09,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.242252,1.29,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,35.467213,1.04,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.238701,1.25,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.233368,1.19,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.231594,1.25,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,35.482838,1.16,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.226265,1.1,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.224487,1.22,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,33.219158,1.16,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.99353,1.27,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,35.810963,1.17,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.991756,1.02,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.986423,1.23,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.98465,1.14,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,35.826588,1.28,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.981094,1.3,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.977543,1.2,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.972214,1.15,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,35.842213,1.16,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.684406,1.15,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.680855,1.22,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.677299,1.13,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,139.181351,1.29,1
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.67197,1.29,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.670193,1.22,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.664864,1.15,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,139.243851,1.16,1
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.66309,1.18,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.659534,1.27,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,140.931351,1.3,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.37706,1.21,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.373505,1.08,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.369953,1.06,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,140.993851,1.14,2
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.366398,1.01,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.362846,1.21,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.361069,1.09,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,141.056351,1.21,1
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.35574,1.22,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.284676,1.03,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,141.493851,1.04,1
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.281124,1.08,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.281124,1.27,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.274017,1.22,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,141.556351,1.25,1
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.27224,1.15,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.268688,1.01,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.265133,1.17,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,141.618851,1.02,1
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.186966,1.16,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.181637,1.27,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,142.118851,1.04,1
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.179859,1.13,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.176304,1.16,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.172752,1.21,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,142.181351,1.05,1
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.167423,1.09,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.167423,1.24,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,32.162094,1.22,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.827885,1.01,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.826108,1.1,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.824331,1.24,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.093366,1.22,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.823443,1.11,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.821667,1.01,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.819002,1.24,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.097272,1.26,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.818113,1.02,0
7,7,183,233,10,10,3,10,3,10,0,25,21,90,80,20,10,2,1,0,0,8.816337,1.29,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,76.947128,1.16,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,76.805,1.04,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,76.776573,1.13,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,76.606026,1.19,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,76.407051,1.04,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,76.208076,1.12,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,76.037521,1.26,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,75.81012,1.21,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,75.611145,1.05,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,75.383743,1.09,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,63.246162,1.11,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,63.075615,1.14,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,62.876637,1.07,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,62.762936,1.01,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,62.592381,1.17,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,62.421829,1.13,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,62.194431,1.05,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,62.052303,1.22,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,61.853325,1.07,0
35,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,61.711197,1.29,6
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.327316,1.08,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,0,1,1,0,0,1.14,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.309547,1.3,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.300667,1.22,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.286453,1.27,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.274017,1.09,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.266911,1.16,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.254475,1.18,0
89,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.242039,1.25,6
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.233158,1.15,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.358406,1.14,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.353077,1.13,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.346859,1.25,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.339752,1.06,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.333534,1.23,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.326427,1.04,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.319321,1.13,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.315765,1.12,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.308662,1.26,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.303329,1.27,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.647312,1.14,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.636654,1.21,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.625992,1.2,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.645535,1.22,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.633099,1.1,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.624218,1.11,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.611782,1.16,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.602898,1.26,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.590462,1.01,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.579803,1.14,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.373505,1.19,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.364624,1.23,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.353962,1.07,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.343304,1.18,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.330868,1.2,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.321983,1.25,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.311325,1.12,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.297112,1.22,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.29356,1.18,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.282902,1.24,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.224274,1.21,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.211838,1.23,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.20118,1.28,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.188744,1.23,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.185188,1.03,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.172752,1.14,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.165646,1.15,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.156765,1.1,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.147881,1.1,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,32.135445,1.25,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,8.645785,1.27,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,8.640456,1.16,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,8.635126,1.08,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,8.631573,1.02,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,8.626244,1.14,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,8.62269,1.27,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,8.616472,1.29,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,8.611142,1.17,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,8.715961,1.18,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,8.755045,1.23,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,89.624786,1.19,0
1,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,89.539513,1.29,6
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,89.823761,1.08,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,90.108017,1.2,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,90.250137,1.11,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,90.07959,1.11,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,89.283684,1.26,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,89.141556,1.25,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,87.436043,1.09,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,87.237068,1.2,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.114124,1.21,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.110573,1.29,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.106133,1.25,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.099026,1.23,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.093697,1.25,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.087479,1.21,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.083035,1.25,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.076817,1.22,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.071487,1.17,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,34.065269,1.15,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.874714,1.04,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.864056,1.27,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.855171,1.06,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.848064,1.05,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.837406,1.14,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.826748,1,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.816086,1,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.805428,1.13,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.794769,1.17,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.782333,1.2,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.617111,1.08,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.604675,1.09,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.595791,1.22,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.583355,1.25,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.570919,1.2,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.562035,1.24,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.549599,1.08,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.540718,1.28,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.526505,1.06,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.51762,1.2,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.188953,1.26,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.176517,1.16,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.167637,1.03,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.156975,1.28,0
7,7,183,233,10,10,3,11,3,10,0,25,21,90,80,20,10,2,1,0,0,33.144539,1.02,0
